"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Austria","AUT","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","2.70904275444571","2.85141317290217","4.53852021357741","5.73626981201621","5.52363755745238","6.03841267468798","5.66501655574865","5.62302647558901","6.04159045501872","6.05053191489361","5.72489483208384","5.73875896340535","5.52810376775786","5.7471264367816","6.44155560012397","6.27398112620554","5.46776697442602","5.3633822501747","61.8757793480198","62.3031065412383","62.3900442365383","62.8922316861447","62.9045532397624","69.6840632280327","70.1897548072638","71.6070878641923","71.2029212812446","72.0398415393794","71.9498454045614","71.6101531687456","72.9482695981466","73.2607441900205","67.513105458961","70.0219833576621","70.1612818599036","70.5181595705386","70.7810717008291","68.9530941307678","70.7177619043182","70.9670857224321","71.1268182739683","71.7787134786082","70.377346852776","73.4725138749543","73.5376371373742","",
"Azerbaijan","AZE","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9034014730924","40.6670987487112","54.1945487603474","52.5495803791227","55.3001843194937","58.8801570504656","","","","","","","","","34.2424446388908","36.070541843143","35.4261860438879","37.3414104469082","34.8445051913941","37.7645812285933","39.4688216396912","41.9640803851603","","",
"Burundi","BDI","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3804484492875","41.3756998162315","36.6085635112184","31.9634703196347","","13.20076772005","8.97474803941925","9.43070707602416","9.83278872896941","","","","","","","","","","","28.0191907578444","29.1088787946876","28.9544315424225","31.0791445521219","","","","",
"Belgium","BEL","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8838258692193","70.9016072567025","71.6627622967681","72.2079958748977","73.0624246150824","73.1503041692552","74.1678450207627","74.8785738746017","75.6036953217588","77.8989494664834","73.7375591193903","78.2077254052201","78.9350462240365","79.6318151230383","80.5399522881934","80.6843209826537","80.4366965805924","79.4474331160871","81.2930143613525","81.5537854550499","82.1533081316152","83.1320060441","",
"Benin","BEN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62211748945527","1.52965167596429","1.28020465682232","1.31576997732964","1.29133127064344","27.2101756463436","29.9155220800933","29.949900425757","27.2030347204848","26.8173485624989","26.5516065911137","25.5068444657866","24.5021645021645","","","","",
"Burkina Faso","BFA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73120765000901","10.3419815854618","9.15373382036973","10.0059225723252","10.9997937912747","9.68900776012067","9.57429547312402","11.1233191840825","11.8382049348914","10.8866794759763","8.96921817813208","8.34393650881837","12.7566149856025","10.8085557271643","13.497809957987","",
"Bangladesh","BGD","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4986806153835","25.2928470445242","28.5328651372329","29.4534172362063","30.611836788177","29.0459653864619","29.3195705526286","31.4721549938175","34.8718853086575","35.9777485024368","34.4008133716489","35.5887568364776","36.6705806985705","32.6234677235721","31.7695348689168","34.1006145193209","",
"Bulgaria","BGR","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4642460170434","50.9348855490464","76.4676253557307","52.7625028720227","42.410790061236","36.289981952924","32.7794879639013","51.2302623399229","49.8446195661336","52.775833984971","56.9550676539409","56.8041919988642","52.1836653360768","52.9035051641257","52.4686511777361","38.1036548109326","38.8097319245577","33.2693538989058","37.942495953878","40.8875978613525","45.7049209099393","45.3424907222143","44.0076261648496","45.3846171159645","42.4759278242351","45.0079985191365","46.8136474681883","",
"Bahrain","BHR","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","6.05214152700186","7.6047261009667","11.7739096420888","13.8100643208475","11.0052498541707","7.17506371299745","7.90200773623135","7.47260643075265","7.82579676289004","7.87378354467709","17.8134773955075","4.54436737622578","19.0700886177926","9.52281507779054","11.4453369246308","13.1204672583861","10.1359618266907","19.7847967241137","29.9442055301648","32.0918519148213","38.569176291877","","33.0643067169397","","","","",
"Bahamas, The","BHS","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2767134951043","0.251840371948857","6.1228370412626","5.88993189766243","7.47065101387407","9.44341372912802","9.77618621307073","12.0047011417058","13.6439520412809","13.2924723295971","11.4501501078836","18.4157742219982","25.4036929761043","23.7716262975779","23.5396120082367","23.3133133133133","24.7389349033631","26.7237814254999","20.3979046465778","23.7106153621514","23.6168608697204","20.3599047662588","21.331416486127","23.8157625088962","22.8923512328404","23.3933183312253","24.4620280865857","26.3583413783348","32.6374903466219","",
"Bosnia and Herzegovina","BIH","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0615440881703","40.5770877187943","43.1435060712197","45.236259639407","44.229151121064","42.0358172541112","46.8732126441892","46.5269545620527","47.245549686478","50.1291329130902","47.1469782523676","47.2223601373633","",
"Belarus","BLR","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.639175257732","39.5030709101061","34.8481435597102","55.1005493891377","63.5908273854739","65.6421978832142","67.5067705681779","63.186326689428","67.655064549021","67.8452396947094","68.6018624883924","62.914584108449","61.1642559889474","64.7098448054477","64.5226282774562","68.4392368431781","69.1213950414712","69.6520324320155","69.2654978872952","70.174327965756","69.3146464813407","71.3876443923779","70.6184424600245","69.951681260729","69.8433980833485","",
"Belize","BLZ","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.37321748358427","7.76773605695881","7.36751595239173","9.02467579618094","8.62587069409074","9.90126245681014","18.261956762574","17.7494733822075","17.1607994478989","14.5743868769988","15.9778750591576","14.794952233594","13.0966221968573","12.2598021539274","14.0418754089039","14.8795638781849","19.270073707987","20.9314323308211","21.1010449628486","20.6648362480865","21.4267394318773","24.3685294940605","24.504654695795","25.9921205255237","","","",
"Bermuda","BMU","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26556894489927","1.93343898573693","0.21104679208876","19.7974175297714","17.4233702691035","15.0435839735134","21.6769326458137","19.4172720858837","16.9592487473282","42.4487197623426","47.1728949165772","45.2669626284883","48.4737694956451","44.9555897013079","45.6974010498857","44.5322442752219","44.5633613991002","44.2692691371839","46.6965158337398","46.8211536539367","46.7115690064759","","","","","","","","","","",
"Brazil","BRA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6339890954698","55.7943024557515","49.5854145267146","40.6874381800197","44.777615630213","","","66.0489119602049","40.7004415420293","42.7164012137066","44.6334100491883","44.2934780752639","45.6278199489759","43.8863414910392","48.5865003313696","47.1849837775943","48.4925722754946","50.4747468099285","49.2360701222169","51.7494512004101","56.2986254781497","55.6553337724444","57.8525946494847","57.6376970930017","57.2845384278895","50.447102468426","55.1499707446554","",
"Barbados","BRB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3682192919659","31.2436691052335","36.4290623540778","39.6019548390939","41.8199663685029","42.2553979765404","40.4512221868372","40.1858571364681","35.7290468057133","39.1624489589364","40.2522150049474","39.0599713640094","40.8892601152788","","",
"Brunei Darussalam","BRN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.692371970872627","0.99290780141844","4.20720971179687","4.58247561084758","3.87184039225632","6.4937106918239","10.2570305412761","15.0825299076271","4.51383580492279","4.95839245311961","6.94579439252337","11.6063223672119","6.7555790307672","13.3710935778199","6.08615380535843","6.91935692491223","8.42153873855687","3.9001327830632","3.44644522471194","3.34961330395416","2.91562706941244","2.39660714749145","4.29746107880636","4.76534386625008","4.92794662053547","5.50439200386516","4.78164054928045","4.36132429407013","5.74108090145026","",
"Botswana","BWA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8396326686791","33.4324726240368","32.5187406296852","32.7637579811493","33.856657343078","35.6216229675556","38.2233839693184","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4530783510574","14.5877886681385","17.0295051976331","20.438153217225","","","","","","",
"Canada","CAN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.177570427997","54.9462401833564","56.9699744881272","57.4240552170764","56.8590963708091","55.5411286514893","55.2175338701199","55.6586411466678","55.3181061196956","56.3846829880728","55.1257355844706","57.4530478067185","58.3780657858532","60.5734307756206","61.2912737127371","64.1563495289702","63.4221761788158","64.5143209461353","65.0172921148663","66.2521686885257","67.3902377657567","66.1346806662983","67.2332940724379","67.9043191167918","68.951785430496","70.4035702938373","71.3296324319116","71.4410362750115",
"Central Europe and the Baltics","CEB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.407614529271","56.6860243958106","43.6055190594413","48.7675970873786","50.3404088439172","49.8446195661336","52.31577296065","52.4391212537844","53.4408577847063","52.1836653360768","52.9035051641257","52.4686511777361","45.9857731215472","46.4648035838256","47.3702191704035","47.7939681604508","48.0304601847504","52.0694157085165","50.6532138718702","52.3612144296503","54.3652071048903","53.0887215886197","49.3323400484795","50.6876473257799","",
"Switzerland","CHE","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0929328562205","72.2882593043612","72.6881491970472","74.264254950442","73.6642608319635","74.3306331979921","75.0388545040546","75.8374590378109","75.1835951069654","69.2830362096071","67.3968000017031","71.9772228214817","67.6734832489687","74.6715422934894","74.2181277690067","74.5330210578244","74.2838092994959","73.3254625125838","73.141546557436","74.8432949902151","74.5660841929714","74.2394595783321","75.3301252390156","75.3248054912706","75.4456080245757","75.4166912105651","75.139332752368","",
"Channel Islands","CHI","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.923866824285","54.1900030194066","54.3556699706597","54.057943526863","53.2158031050388","53.0675101972863","53.193741023509","53.4519642832769","54.7553208117817","47.9588699740351","44.7716230691238","43.3505204023528","44.4458325512424","44.9535214328724","44.9375555791449","44.0469370687105","44.3119090415087","",
"China","CHN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.40156604372231","6.85424391547508","8.01289612329952","6.75923709201181","7.06737615228959","3.86615945966928","6.31643499591169","3.70768404083826","8.3936561354763","10.6022725416642","14.803456659365","15.0832277687549","11.8209863298479","9.98200761120228","38.2369470498058","35.2630890180993","",
"Cameroon","CMR","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","5.2654549879655","1.17592523902858","9.96922831526688","2.64805007221955","0.933193251344169","0.908149095157273","0.784583868396457","0.304012971220105","0.982089012595949","0.0837641338688446","0.183734482027327","0.853331318929161","0.739694778764494","11.0112259911883","15.52573693023","21.8527825534859","15.6625323503573","35.7214841952496","34.4832280435673","","","","","","","",
"Congo, Rep.","COG","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1923076923077","21.0585585585586","19.6278511404562","10.3492063492064","10.4399008674102","5.91907016788635","7.55362848014605","8.51449275362319","","16.6967101758691","20.0920827597001","4.98891248898329","45.8853561506636","53.2504328518844","32.3257187508025","30.8210974269368","26.2763353794216","14.3035393280249","16.161406954322","28.7078129947635","25.1578612300692","","","","","",
"Colombia","COL","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4514250672315","29.1313478053629","30.4690468060384","","","41.1877617858872","","","","","40.3590489459105","41.355783183198","41.8064964873265","34.8807849977294","51.2294352574364","54.7121781343506","48.1130148153789","47.8525054558162","58.1915702259812","",
"Comoros","COM","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5312718704474","30.2280298991326","25.9240638174003","29.5545540106362","27.109004162554","","","24.6886533113161","","","","","",
"Costa Rica","CRI","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.646225766533755","0.578889025742086","0.269879518072289","20.7745090306807","20.2008997350096","20.7440316359908","26.8223342557143","32.4464856019215","25.900051335848","24.4895340738297","27.9267224213461","28.5756684564121","27.5731172651091","27.3184702755191","28.5032113467585","26.573372237819","24.0332001229634","25.5057875098728","27.6386690588438","25.5008729899307","28.1622973085255","24.9378659587681","22.4512351924002","21.3137018044008","22.4873493372008","22.2382729595559","22.1122856563046","21.7290865460294","23.5460678123712","21.0665620502702","",
"Caribbean small states","CSS","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0410267857439","29.501155788933","29.6244253841899","19.42892204118","20.7177941853686","20.2221796881938","22.4961826832055","20.9034911038598","24.3952342686936","23.4421905962151","6.22922496291254","23.8660548726487","6.92223000436932","26.4535621430121","8.19308400454128","","",
"Cuba","CUB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","9.27287362489939","9.99600692133635","8.36281410700608","8.74186301054207","9.18934081346423","7.4337731917849","4.97107826172937","3.85183665093371","5.08934384721117","5.26213936686611","28.27828624486","27.8599623713432","29.7889672100879","34.1938368127755","35.5454762473144","30.2251270878722","30.7998212689902","30.0555758387084","29.3769481315449","28.927779799517","30.7466090505341","30.6149551454048","30.9681283849552","31.1861909272708","33.825650610487","33.4043021804567","32.1698129501373","30.7186480111158","31.4271956575664","31.7130944300536","34.1757340183723","34.5837721213367","34.2821988388039","34.4058052209639","30.7122198120029","36.9250679812125","39.8995426943549","",
"Czech Republic","CZE","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1910384384157","70.3963397933155","43.6055190594413","59.1227560026793","53.5179841727852","54.9860787327829","55.1824054423205","57.2573460653254","53.8818227644126","53.8399270673268","55.2416770143109","59.5440180796414","59.4856437781256","58.7739403222608","58.709954381768","58.5863251408994","59.1285905823299","59.3162963976791","60.3253589326354","58.3256654958018","61.7693454782188","61.1101790139095","61.3586921122908","62.038828839084","",
"Germany","DEU","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1987461613574","77.824998579995","77.6411771219028","78.3376070217779","79.6430223989306","66.230935619292","80.2481214463861","80.7230938208957","80.1697814658363","80.6711269238506","80.1197345359302","80.4766388859363","80.7133380912558","81.0857870266292","81.2364464599717","81.1907256463655","81.0616647397184","80.5769005455236","79.6499127768086","80.4172193892673","77.886614310537","80.4717555855794","80.5400496473705","81.1083823618834","81.5114974693696","82.4119408045375","82.4564368033942","",
"Djibouti","DJI","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4276401564537","17.5482787573468","17.6385542168675","18.0207433016422","18.7982832618026","22.3578947368421","21.8263718263718","21.5752146323255","21.5421034832601","22.3019587450165","21.7254084726091","20.5371393236187","21.1866336250286","19.0546679822873","20.0763036409576","","","",
"Denmark","DNK","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.41224647261884","3.4653247868368","3.45130445408444","4.43291128543864","4.82748823933612","62.0562873116649","63.1214401453403","64.6975887252796","63.6380405492108","64.9503020950035","22.6926960926227","22.9465631054029","22.4555534357072","22.0226892174297","21.4308772240754","20.7989906107133","20.5859518083802","20.9410840290922","21.1093759384948","20.69243548326","19.9056559459157","18.2966185683567","15.8709708281179","14.4757624902225","15.4842532548442","15.9041770036828","15.7857623723673","15.355096844594","15.7732196127896","15.6183143946404","15.2777760919936","14.9788279885109","",
"Dominican Republic","DOM","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6261839913645","12.6083033103327","18.8346071685759","26.2033238666246","28.8745445298294","26.2989411475006","26.2746243296342","17.4816323224844","20.6499771557381","15.4851603952839","15.4530389770979","35.5821116989813","33.3449334342212","32.0315516298238","29.5340381533977","38.9332257186061","28.1564456366579","26.2297817482813","26.0157676691133","27.8429584279733","26.5125973799626","26.0073148361697","16.5457774328592","17.1649295777265","",
"Algeria","DZA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5185494110834","34.3422569888117","35.5136383557451","37.102281745282","35.7019228596606","39.8324501900748","40.8486170758229","46.2640099626401","49.7221463059124","30.0473923707199","30.314139425093","32.0086131818189","50.5047595113609","45.783659741621","48.5901197336482","45.3675657063045","44.5167666303163","44.9073500226315","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9618087450798","27.4247536904955","","","","","28.4075125309499","24.9097580049905","23.6870579243787","26.0898514154363","28.0069235201609","24.1014363446725","28.96922517273","28.821580871321","34.6319778375125","",
"Early-demographic dividend","EAR","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3195705526286","34.5033224145999","30.847532318347","32.1917542624636","34.4008133716489","33.7445749934135","34.8183066131975","32.8339965629536","34.7295608516283","","",
"East Asia & Pacific","EAS","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9690583010055","36.1173893732271","33.6959614160107","36.7071385402923","","37.5919984366048","35.3123751075519","37.4342329727996","45.0728275494477","41.7215329364482","40.6610626526779","38.2305943825059","38.0184777179495","42.4764354492662","38.7692557876985","46.5796409327435","",
"Europe & Central Asia (excluding high income)","ECA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7962434329622","47.4753415302909","45.9604657468163","43.1435060712197","46.9202546155554","50.0112557388366","54.4533934058359","49.9029846968904","50.2830688644319","52.338076657676","52.0088241192593","52.9480264770777","58.1817828340184","",
"Europe & Central Asia","ECS","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.8566520609539","50.6997249989083","53.0567870996291","52.0517022440124","51.1097622297619","52.5458034728105","55.2868093242344","53.8818227644126","53.3912075798333","53.6890917234648","51.8455389980905","51.6866504191586","50.2151758655619","50.7120163591622","50.6882093874141","55.4725536532055","57.8344020448714","56.4823380525603","53.9475383827948","54.7348763947836","54.990775264808","54.8774214263867","57.7115678874769","",
"Ecuador","ECU","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
