"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8236035279294","21.0659898477157","26.1943319838057","23.8876732312181","22.6085206306609","23.2926153037963","21.4195402984363","24.5340051843469","25.1562787806226","24.720504791149","23.1593884601692","23.1201917315758","22.7683391626139","21.854499230273","21.6369424584952","25.3782061170242","26.3137877247752","25.6271359369157","","","","","","",
"Afghanistan","AFG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.36466101701445","9.77853654371352","10.5706119792764","10.5582479939106","11.4519260524128","10.9297752507093","13.3092932083586","11.6732159623451","14.3360599196564","12.8320719096249","12.3597950192181","12.0080800435164","12.6367765966057","12.2968298419956","12.3341975876455","",
"Angola","AGO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","44.2472924841214","47.259842369146","41.344617828533","38.1132454860176","32.7635872991894","29.7650364957297","57.1428571428571","28.9473684210526","38.0952380952381","36.6760064887185","","","","","","31.5271993681416","25.1546327243358","26.8525299005506","27.6595640135433","19.9052376596272","19.9844361796852","18.4515234788259","15.2777736262089","17.1322334758876","17.5047065394397","17.646717575811","19.573322049465","21.482387545564","19.7903800202152","20.6028112248797","17.6708689521153","12.8824992085941","13.3676579399477",
"Albania","ALB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","8.98442533778109","8.53605430558112","8.58921602998066","8.77780451048442","9.41247722948227","9.30439386359233","9.27544503004344","9.64469991976815","9.46025341015993","8.81109153049136","18.5213819994299","22.0799815059738","19.6798919882798","14.128770270954","13.852179594066","13.6461327829452","9.1950240910156","10.1580834199789","10.2605170718245","9.97132434047631","9.45498250739639","10.3995053866198","11.1724100245747","10.8897477319524","10.9828825674789","10.8625868442834","10.1349294264921","10.1637635738229","10.3789568141351","11.1094297638373","11.1573644177595","10.974164807642","10.8448158711472","11.0254960467353","11.4518361304413","11.1106618039234","11.2481198114761","11.4541498522521",
"Andorra","AND","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","17.6128988029334","17.2140342304437","17.5250405172611","18.5396606962083","13.7081286476175","17.2067647872834","18.5366745428292","18.2669282825189","20.7901571259417","18.8120037160551","16.2880373853575","19.4601298804978","22.5746610926849","24.5571826254959","24.0397842315744","24.5137779793849","26.8440546661894","25.7565266307004","24.1629320208037","24.2322702200551","21.5339939661188","26.5671288993908","22.7727875428575","19.7765978341578","19.7407591909524","19.1319237470209","18.9168344829464","19.8927118523483","21.933307482505","19.5601098840145","18.6507696426124","18.3825418138732","18.3755570306003","17.0947303648723","17.1369265775561","15.6719482382228","15.1183823375794","14.8483610601198","13.6349443835281","17.0178587087345","15.969685743835","15.6681073346491","15.8967423558414","17.213956037787","18.2852611969605","20.7764593470793","19.8079026041697","18.0541790230078",
"United Arab Emirates","ARE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.91402485951947","10.1465410364493","9.75031861639462","8.746787993774","7.87256752437752","6.91778949471818","6.73302385881712","7.29686008705703","10.2340896996295","10.0310643048023","9.9533242585732","9.73043227950605","10.9844555968925","10.9318949207745","12.4285782713718","12.526539601967","12.3177322248217",
"Argentina","ARG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","9.88044509523395","7.78963204832989","12.1923745358372","10.2521949603684","7.22902581011462","8.08948631250583","10.8043385563998","9.73927816603499","9.82935062849218","9.50117537009171","9.74254326207249","10.1462160701663","9.3516969606052","11.5393235681285","13.1532327349931","12.5891776401825","9.42009472794214","9.01540997694691","11.1661116653801","11.0078459556516","","","","","","","","4.7144944990421","4.32191028434568","4.49439596541391","3.13542839161188","3.32176128752774","2.97553802761558","13.5103788111334","13.186859073959","13.3495199718639","12.5016649840759","12.0620332651549","12.4948047028206","13.7232252762562","13.7842129106319","14.1562932934619","12.2352677714505","11.4381253998635","11.114636067696","12.1418612359575","12.4294153726307","12.9893238963619","13.6335132595631","15.903896746884","15.1637178886417","15.6889565165983","16.6454378106252","16.8062377968797","16.9498757371062","18.098379759087","18.0346491705113","18.1121854413284",
"Armenia","ARM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3064997018485","18.5092232400552","18.5466971855959","17.1936819797033","11.272016778642","11.1700014988129","11.2316982183951","11.2167199040578","11.0520888406725","11.9086283108833","11.8090155286582","11.2859017203163","9.98704046476709","10.2072474150778","10.1729640690976","10.5509837816177","10.0902691516999","10.1731841599267","10.2292045496201","13.3366214133906","13.0709481268251","12.9276636487301","10.9099638916146","11.9350654316666","12.0858534859076","13.1115978061212","13.4541585167703","14.2260066909066",
"American Samoa","ASM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.1131210805596","11.3372093023256","11.9889627210271","11.698525964894","11.3887055717922","11.9072298522933","12.8255689754334","12.7952828450341","13.6248285322359","13.0741941403144","13.1914662613322","13.9266574037316","14.4334764913543","14.6335578566402","14.4730072854606","16.8187121350557","17.9058560561451","17.4846434148881","17.8610584119055","17.390644241637","17.2430984448248","17.8396502416094","17.7684114598166","18.6822484268415","18.3480604711122","18.9221633356746","19.0086679095155","18.9534407499326","18.0591827032901","17.3902043570045","17.2349938356266","18.1968403455405","19.0448798524757","18.9325797080529","18.3726183165787","18.0244537140569","17.9551136374406","17.6217514780538","17.614611195092","17.9609261682379","17.7497771839379","17.7481603823113","17.5103422937808","17.5612144466594","17.4691210918201","17.5337981574903","17.4475931462591","17.3296656207235","17.2282576800764","17.5819477359171","17.9933629902416","17.8091936255983","17.9826964190273","17.8408769383825","17.6965313427448","18.0527493456289","18.6384824331588","18.5216592466963",
"Austria","AUT","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","12.7455775207614","12.496313475303","12.7796071547905","13.2489677293722","13.3001889893073","13.4279181998776","13.7293662742236","14.6301801027666","14.8230286357765","15.1459129274442","14.3153976502541","14.393009971543","14.2445723828885","14.6867458207583","15.3485413051329","16.7899787187875","17.1817690787957","17.0109080701459","17.6562140182671","17.5220947153094","17.5341448172113","17.9647044912803","18.3466777107019","18.346321668112","18.388731219501","18.5778439827762","18.7854384188693","18.7520822072581","18.5135055835517","18.1859860727517","17.9756735956968","18.1577959151049","18.489911916127","19.3004156683679","19.4443663728491","19.5896579303121","19.5657433008979","19.6007911245516","19.5530546720414","19.8436668661919","19.2197165554154","18.9761681528468","18.8386965201083","18.979639912386","18.8913590714454","19.3462734216739","19.2582902718553","18.7447920696102","19.2721309580265","20.6842134754264","20.4925476679965","19.89656808887","19.8606923693557","19.9159427520344","19.8078037097048","19.8649830996649","19.9951502549187","19.5073942767417",
"Azerbaijan","AZE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5989085948158","19.4236526946108","17.7195493869422","30.1243936288053","23.5126004397383","12.7940762958103","12.0176825341062","12.6125612675254","15.1588957804117","15.6139737436028","9.45007736164982","8.96563699300173","8.68754824790019","10.0625928776324","10.7840896568702","10.3661321621082","10.8273788821201","10.0703443169197","8.49511176664042","11.1234077215848","10.8814317673378","10.1276832686917","10.1942323956912","11.126637104259","10.8682501300537","12.4082383229128","13.1302833916975","11.5297475871568",
"Burundi","BDI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","2.67857156523324","2.58620699847121","3.27868843244904","4.51127823425373","5.36912735204978","6.94510704275747","7.0991406703324","7.26555990000641","7.79975046787274","8.28576578741813","9.77160049154625","10.5845767208921","12.9235855784102","11.5827896415946","12.5827985067765","11.5459675984158","8.70704009763262","11.150975482059","13.7945349897943","12.8489010247825","9.21771444173027","9.06962398325043","10.6590645904156","8.31528542192374","7.81917814015283","7.83191993717172","9.83957842872865","9.69214042516666","10.7064831144218","10.1842788681871","10.8160802153932","10.768393283561","19.2375890021016","20.4914437774664","17.4139248520428","19.0502875515238","19.9923983276321","16.7736289381564","17.1414292853573","18.1598594642073","14.8566983263618","15.5330738165848","14.7329868449071","17.46133527299","19.2272662954525","18.9916418404502","19.7910971978316","28.0141094676573","30.1553194829661","28.8479392293305","31.5729828105959","27.9941763587094","24.209089320379","22.0903369812582","21.0474485219118","21.0881246437242","21.4655812027289","",
"Belgium","BEL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","15.5043540132695","14.8660961690956","15.3126039006669","16.1974635145432","15.6009306467194","15.9482711472137","16.3740908272683","16.7980417392359","16.959674756981","16.9944350313235","16.6565404687201","17.6321606797242","18.1437258458672","18.4221142743291","18.7818722435516","20.981687267206","21.137507336769","21.6640928566126","22.4532983415446","22.7850830116046","22.6906864605787","23.9133220125009","23.5747925695684","23.2342881123844","23.1643832522207","22.6539068162856","22.5088783970216","22.3443150636198","20.9767322214459","20.2947740378903","20.058103879023","20.6986611202908","20.7958946880853","21.1269789051092","20.9357872370309","21.1312671360078","21.5048086897247","20.9557783887769","20.8567032397172","21.0158623569972","20.8744026457854","21.2786938782881","21.9163754325794","22.3516070995784","22.0352595219189","22.1078474178826","21.8922550243815","21.5865975269246","22.5543888863627","24.0213130814714","23.554856813398","23.7736750879635","24.26079373915","24.4907857933353","24.3358719626934","23.9068659888542","23.4789115865142","23.4244372365218",
"Benin","BEN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.154439717883","10.1673019035612","10.8489920771159","10.6261734579732","9.13581731876019","8.8482979280316","8.22738368372008","9.21188945447672","8.99412488758258","8.92540812571392","9.73846488382712","10.0472007324133","10.1436000883903","9.96264266073984","8.61371534699504","9.25121675574385","8.59274336743383","8.30837051951837","8.31587542724965","8.02498182225647","8.64261205374082","9.15807413211855","10.4896780742547","14.4226166792559","13.6294383114451","15.3682469537862","15.2582730266091","15.5464031572569","13.1901490234151","11.0843237643575","17.5694732161861","16.1816148887447","15.7527458695796","15.2546525626767","15.6329615151681","14.4476469440652","13.5120955507393","13.2129732588972","13.1155135588307","12.1912927963287","12.0653837743276","12.0374611900036","11.6016909347111","13.0936646400564","12.9950598677049","13.4383139947904","14.4408494179776","14.2677385529535","15.3908769293385","16.868584387682","16.8530212618041","16.3891299631156","16.6646644722616","16.5115713622599","15.3140952182519","17.0153758309882","15.6139070616334","15.1473943803712",
"Burkina Faso","BFA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","7.42652061799036","7.65368707769187","7.54839971644615","7.38639910682372","6.98224993873381","5.05104759671214","4.59710973929227","4.31956607499053","6.0585138769122","5.91215080696169","6.94499680740708","7.1359711958396","7.26553990634849","8.08218713174988","8.26565505828738","12.8924457015457","10.1323687257735","10.032371953129","10.0480543566992","10.7946973694178","9.22918835244672","9.25421566231758","13.7860096604093","14.3770613922595","13.0435475018617","17.3024484427189","18.9923328409924","19.9395756897688","20.0199480353779","20.1382242743815","21.0569952699417","21.6910996512529","21.7335283551021","21.3402148170525","26.0649175414308","25.1986855456088","24.389594090162","23.7332628818686","22.2973561174748","17.8338020448015","20.6575367313622","25.7939664873865","21.1843742447164","19.8722850133103","20.7745841081039","19.7694180443221","21.677307432929","23.8523835466504","21.3644090249461","21.633004024233","20.6403000649118","20.5653316132847","20.8441845721609","21.3199482310789","22.5538305971925","23.1917055632689","23.5360040139052","23.9428957404051",
